Timestamp;UCT - DSchool - Basics - UCT - DSchool Load Power [W] - P_LOAD;UCT - DSchool - Basics - UCT - DSchool Solar [W] - P_SOLAR;UCT - DSchool - Basics - UCT - DSchool Incomer Power [W] - P_INCOMER
2023-07-11 23:00:00;39244.230;0.000;39244.230
2023-07-12 00:00:00;38182.251;0.000;38182.251
2023-07-12 01:00:00;37722.057;0.000;37722.057
2023-07-12 02:00:00;;;
2023-07-12 03:00:00;44589.563;0.000;44589.563
2023-07-12 04:00:00;40674.147;0.000;40674.147
2023-07-12 05:00:00;39998.876;0.000;39998.876
2023-07-12 06:00:00;39983.404;0.000;39983.404
2023-07-12 07:00:00;40002.313;0.000;40002.313
2023-07-12 08:00:00;47930.383;2.773;47927.609
2023-07-12 09:00:00;53232.915;174.021;53058.893
2023-07-12 10:00:00;;;
2023-07-12 11:00:00;44726.216;17139.974;27586.242
2023-07-12 12:00:00;55590.668;24364.090;31226.578
2023-07-12 13:00:00;63275.301;26408.874;36866.428
2023-07-12 14:00:00;62605.065;28097.129;34507.937
2023-07-12 15:00:00;56102.636;24407.115;31695.521
2023-07-12 16:00:00;54603.434;15729.673;38873.761
2023-07-12 17:00:00;54949.750;7544.886;47404.864
2023-07-12 18:00:00;;;
2023-07-12 19:00:00;43626.186;0.000;43626.186
2023-07-12 20:00:00;40917.287;0.000;40917.287
2023-07-12 21:00:00;40437.942;0.000;40437.942
2023-07-12 22:00:00;39022.521;0.000;39022.521
2023-07-12 23:00:00;39350.090;0.000;39350.090
2023-07-13 00:00:00;33764.898;0.000;33764.898
2023-07-13 01:00:00;38585.518;0.000;38585.518
2023-07-13 02:00:00;38443.144;0.000;38443.144
2023-07-13 03:00:00;38139.529;0.000;38139.529
2023-07-13 04:00:00;38424.172;0.000;38424.172
2023-07-13 05:00:00;37942.280;0.000;37942.280
2023-07-13 06:00:00;38222.380;0.000;38222.380
2023-07-13 07:00:00;33121.919;0.000;33121.919
2023-07-13 08:00:00;;;
2023-07-13 09:00:00;68279.735;938.689;67341.047
2023-07-13 10:00:00;80379.749;6167.845;74211.904
2023-07-13 11:00:00;72188.736;16408.262;55780.474
2023-07-13 12:00:00;65720.683;23284.946;42435.737
2023-07-13 13:00:00;63930.133;25504.480;38425.653
2023-07-13 14:00:00;65239.205;27283.467;37955.738
2023-07-13 15:00:00;62570.628;25967.113;36603.515
2023-07-13 16:00:00;;;
2023-07-13 17:00:00;56181.492;3788.254;52393.238
2023-07-13 18:00:00;47370.948;295.626;47075.322
2023-07-13 19:00:00;43891.556;0.000;43891.556
2023-07-13 20:00:00;44422.619;0.000;44422.619
2023-07-13 21:00:00;43983.387;0.000;43983.387
2023-07-13 22:00:00;42275.017;0.000;42275.017
2023-07-13 23:00:00;43930.774;0.000;43930.774
2023-07-14 00:00:00;;;
2023-07-14 01:00:00;45250.757;0.000;45250.757
2023-07-14 02:00:00;40811.553;0.000;40811.553
2023-07-14 03:00:00;41367.661;0.000;41367.661
2023-07-14 04:00:00;41835.230;0.000;41835.230
2023-07-14 05:00:00;40927.800;0.000;40927.800
2023-07-14 06:00:00;;;
2023-07-14 07:00:00;;;
2023-07-14 08:00:00;;;
2023-07-14 09:00:00;53018.862;1532.292;51486.570
2023-07-14 10:00:00;48310.716;6951.013;41359.702
2023-07-14 11:00:00;48041.791;18180.881;29860.911
2023-07-14 12:00:00;46563.237;19879.337;26683.900
2023-07-14 13:00:00;44297.665;19196.275;25101.390
2023-07-14 14:00:00;39328.386;19632.465;19695.922
2023-07-14 15:00:00;38388.715;18164.823;20223.892
2023-07-14 16:00:00;;;
2023-07-14 17:00:00;49669.301;0.000;49669.301
2023-07-14 18:00:00;41151.591;0.000;41151.591
2023-07-14 19:00:00;40738.636;0.000;40810.739
2023-07-14 20:00:00;;;40179.781
2023-07-14 21:00:00;;;40204.318
2023-07-14 22:00:00;;;
2023-07-14 23:00:00;;;
2023-07-15 00:00:00;;;
2023-07-15 01:00:00;;;44133.815
2023-07-15 02:00:00;;;41114.496
2023-07-15 03:00:00;;;43340.722
2023-07-15 04:00:00;;;45203.642
2023-07-15 05:00:00;;;47397.435
2023-07-15 06:00:00;;;47768.093
2023-07-15 07:00:00;;;50890.992
2023-07-15 08:00:00;;;
2023-07-15 09:00:00;49418.633;0.000;49418.633
2023-07-15 10:00:00;47896.800;0.000;47896.800
2023-07-15 11:00:00;45083.107;0.000;45083.107
2023-07-15 12:00:00;45194.055;0.000;45194.055
2023-07-15 13:00:00;49241.492;0.000;49241.492
2023-07-15 14:00:00;;;
2023-07-15 15:00:00;;;
2023-07-15 16:00:00;;;
2023-07-15 17:00:00;46969.746;0.000;46969.746
2023-07-15 18:00:00;41000.184;0.000;41000.184
2023-07-15 19:00:00;36247.376;0.000;40633.735
2023-07-15 20:00:00;;;41300.307
2023-07-15 21:00:00;;;41046.042
2023-07-15 22:00:00;;;45120.130
2023-07-15 23:00:00;;;48248.420
2023-07-16 00:00:00;;;
2023-07-16 01:00:00;;;50325.205
2023-07-16 02:00:00;;;43568.667
2023-07-16 03:00:00;;;42559.746
2023-07-16 04:00:00;;;44797.640
2023-07-16 05:00:00;;;45381.699
2023-07-16 06:00:00;;;46155.463
2023-07-16 07:00:00;;;48620.394
2023-07-16 08:00:00;50774.534;0.000;50508.882
2023-07-16 09:00:00;50226.316;0.000;50226.316
2023-07-16 10:00:00;50448.643;0.000;50448.643
2023-07-16 11:00:00;46221.764;0.000;46221.764
2023-07-16 12:00:00;44135.365;0.000;44135.365
2023-07-16 13:00:00;42817.924;0.000;42817.924
2023-07-16 14:00:00;44086.013;0.000;44086.013
2023-07-16 15:00:00;46077.901;0.000;46077.901
2023-07-16 16:00:00;;;
2023-07-16 17:00:00;47359.904;0.000;47359.904
2023-07-16 18:00:00;43716.370;0.000;43716.370
2023-07-16 19:00:00;45751.996;0.000;45251.168
2023-07-16 20:00:00;;;42437.250
2023-07-16 21:00:00;;;40786.268
2023-07-16 22:00:00;;;40000.813
2023-07-16 23:00:00;;;40392.129
2023-07-17 00:00:00;;;48372.921
2023-07-17 01:00:00;;;40133.983
2023-07-17 02:00:00;;;42488.312
2023-07-17 03:00:00;;;42913.854
2023-07-17 04:00:00;;;44241.350
2023-07-17 05:00:00;;;51463.488
2023-07-17 06:00:00;;;54336.421
2023-07-17 07:00:00;;;52250.223
2023-07-17 08:00:00;63428.198;0.000;61310.752
2023-07-17 09:00:00;61875.478;0.000;61875.478
2023-07-17 10:00:00;69174.496;0.000;69174.496
2023-07-17 11:00:00;58548.993;0.000;58548.993
2023-07-17 12:00:00;56042.993;0.000;56042.993
2023-07-17 13:00:00;;;
2023-07-17 14:00:00;;;
2023-07-17 15:00:00;54487.873;0.000;54487.873
2023-07-17 16:00:00;48451.319;0.000;48451.319
2023-07-17 17:00:00;44395.842;0.000;44395.842
2023-07-17 18:00:00;43521.141;0.000;43521.141
2023-07-17 19:00:00;42415.560;0.000;42875.201
2023-07-17 20:00:00;;;47935.710
2023-07-17 21:00:00;;;48325.258
2023-07-17 22:00:00;;;46001.186
2023-07-17 23:00:00;;;45936.089
2023-07-18 00:00:00;;;46037.271
2023-07-18 01:00:00;;;45942.830
2023-07-18 02:00:00;;;46174.927
2023-07-18 03:00:00;;;45957.983
2023-07-18 04:00:00;;;44778.798
2023-07-18 05:00:00;;;43345.574
2023-07-18 06:00:00;;;43203.038
2023-07-18 07:00:00;;;45780.278
2023-07-18 08:00:00;59462.786;0.000;56654.646
2023-07-18 09:00:00;60575.744;0.000;60575.744
2023-07-18 10:00:00;61443.331;0.000;61443.331
2023-07-18 11:00:00;66109.042;0.000;66109.042
2023-07-18 12:00:00;62453.026;0.000;62453.026
2023-07-18 13:00:00;54805.854;0.000;54805.854
2023-07-18 14:00:00;58917.844;0.000;58917.844
2023-07-18 15:00:00;58290.412;0.000;58290.412
2023-07-18 16:00:00;54485.245;0.000;54485.245
2023-07-18 17:00:00;45779.161;0.000;45779.161
2023-07-18 18:00:00;45329.425;0.000;45329.425
2023-07-18 19:00:00;45479.417;0.000;45287.288
2023-07-18 20:00:00;;;48034.623
2023-07-18 21:00:00;;;45232.808
2023-07-18 22:00:00;;;44963.348
2023-07-18 23:00:00;;;45917.727
2023-07-19 00:00:00;;;47276.252
2023-07-19 01:00:00;;;45782.880
2023-07-19 02:00:00;;;45771.410
2023-07-19 03:00:00;;;45649.451
2023-07-19 04:00:00;;;47756.489
2023-07-19 05:00:00;;;48261.590
2023-07-19 06:00:00;;;50586.910
2023-07-19 07:00:00;;;51783.184
2023-07-19 08:00:00;60336.585;0.000;60282.044
2023-07-19 09:00:00;73919.256;0.000;73919.256
2023-07-19 10:00:00;59582.958;0.000;59582.958
2023-07-19 11:00:00;57947.749;0.000;57947.749
2023-07-19 12:00:00;57647.164;0.000;57647.164
2023-07-19 13:00:00;48022.510;0.000;48022.510
2023-07-19 14:00:00;;;
2023-07-19 15:00:00;74464.034;0.000;74464.034
2023-07-19 16:00:00;74137.405;0.000;74137.405
2023-07-19 17:00:00;71954.865;0.000;71954.865
2023-07-19 18:00:00;67091.639;0.000;67091.639
2023-07-19 19:00:00;53882.589;0.000;50287.558
2023-07-19 20:00:00;;;47578.240
2023-07-19 21:00:00;;;46628.242
2023-07-19 22:00:00;;;38166.391
2023-07-19 23:00:00;;;37964.117
2023-07-20 00:00:00;;;38413.422
2023-07-20 01:00:00;;;38112.852
2023-07-20 02:00:00;;;37606.655
2023-07-20 03:00:00;;;39298.311
2023-07-20 04:00:00;;;48508.836
2023-07-20 05:00:00;;;49900.423
2023-07-20 06:00:00;;;
2023-07-20 07:00:00;;;60484.425
2023-07-20 08:00:00;61827.680;0.000;59895.853
2023-07-20 09:00:00;69689.834;0.000;69689.834
2023-07-20 10:00:00;66501.953;0.000;66501.953
2023-07-20 11:00:00;64244.735;0.000;64244.735
2023-07-20 12:00:00;63348.993;0.000;63348.993
2023-07-20 13:00:00;58047.798;0.000;58047.798
2023-07-20 14:00:00;58381.247;0.000;58381.247
2023-07-20 15:00:00;50773.996;0.000;50773.996
2023-07-20 16:00:00;48277.182;0.000;48277.182
2023-07-20 17:00:00;44628.948;0.000;44628.948
2023-07-20 18:00:00;44350.865;0.000;44350.865
2023-07-20 19:00:00;40253.788;0.000;42089.608
2023-07-20 20:00:00;;;44993.742
2023-07-20 21:00:00;;;49952.500
2023-07-20 22:00:00;;;
2023-07-20 23:00:00;;;47504.078
2023-07-21 00:00:00;;;44480.018
2023-07-21 01:00:00;;;44828.489
2023-07-21 02:00:00;;;44651.053
2023-07-21 03:00:00;;;45706.128
2023-07-21 04:00:00;;;44766.284
2023-07-21 05:00:00;;;45564.888
2023-07-21 06:00:00;;;47241.494
2023-07-21 07:00:00;;;51085.895
2023-07-21 08:00:00;59971.005;0.000;60939.992
2023-07-21 09:00:00;59518.796;0.000;59518.796
2023-07-21 10:00:00;60737.266;0.000;60737.266
2023-07-21 11:00:00;60270.020;0.000;60270.020
2023-07-21 12:00:00;;;
2023-07-21 13:00:00;54839.420;0.000;54839.420
2023-07-21 14:00:00;80587.108;0.000;80587.108
2023-07-21 15:00:00;71105.401;0.000;71105.401
2023-07-21 16:00:00;61536.635;0.000;61536.635
2023-07-21 17:00:00;65629.639;0.000;65629.639
2023-07-21 18:00:00;66691.260;0.000;66691.260
2023-07-21 19:00:00;68720.825;0.000;67899.667
2023-07-21 20:00:00;;;67630.050
2023-07-21 21:00:00;;;55211.662
2023-07-21 22:00:00;;;32471.590
2023-07-21 23:00:00;;;36091.090
2023-07-22 00:00:00;;;34920.756
2023-07-22 01:00:00;;;31947.065
2023-07-22 02:00:00;;;31824.282
2023-07-22 03:00:00;;;32910.146
2023-07-22 04:00:00;;;42426.151
2023-07-22 05:00:00;;;46485.483
2023-07-22 06:00:00;;;45469.203
2023-07-22 07:00:00;;;46334.867
2023-07-22 08:00:00;46025.762;0.000;45471.900
2023-07-22 09:00:00;48755.382;0.000;48755.382
2023-07-22 10:00:00;41677.021;0.000;41677.021
2023-07-22 11:00:00;40201.122;0.000;40201.122
2023-07-22 12:00:00;;;
2023-07-22 13:00:00;59603.498;0.000;59603.498
2023-07-22 14:00:00;49718.158;0.000;49718.158
2023-07-22 15:00:00;52320.166;0.000;52320.166
2023-07-22 16:00:00;52541.934;0.000;52541.934
2023-07-22 17:00:00;42107.282;0.000;42107.282
2023-07-22 18:00:00;39951.347;0.000;39951.347
2023-07-22 19:00:00;34097.485;0.000;34097.485
2023-07-22 20:00:00;;;
2023-07-22 21:00:00;;;36305.198
2023-07-22 22:00:00;;;31463.358
2023-07-22 23:00:00;;;31612.436
2023-07-23 00:00:00;;;31301.083
2023-07-23 01:00:00;;;31840.557
2023-07-23 02:00:00;;;30194.031
2023-07-23 03:00:00;;;39589.555
2023-07-23 04:00:00;;;59547.882
2023-07-23 05:00:00;;;55925.653
2023-07-23 06:00:00;;;56248.569
2023-07-23 07:00:00;;;56146.615
2023-07-23 08:00:00;55314.783;0.000;54765.173
2023-07-23 09:00:00;56279.894;0.000;56279.894
2023-07-23 10:00:00;54796.205;0.000;54796.205
2023-07-23 11:00:00;49675.546;0.000;49675.546
2023-07-23 12:00:00;;;
2023-07-23 13:00:00;49936.328;0.000;49936.328
2023-07-23 14:00:00;47350.722;0.000;47350.722
2023-07-23 15:00:00;44465.228;0.000;44465.228
2023-07-23 16:00:00;44437.664;0.000;44437.664
2023-07-23 17:00:00;40622.915;0.000;40622.915
