Timestamp;UCT - DSchool - Basics - PV yield counter [kWh] - E_Z_EVU;UCT - DSchool - Basics - Irradiance on module plane [W/m²] - G_M0;UCT - DSchool - Basics - UCT - DSchool Load Power [W] - P_LOAD;UCT - DSchool - Basics - UCT - DSchool Solar [W] - P_SOLAR;UCT - DSchool - Basics - UCT - DSchool Incomer Power [W] - P_INCOMER;UCT - DSchool - Calculations - total area [m²] - AREA;UCT - DSchool - Calculations -  [] - E_MEAN_DEV;UCT - DSchool - Calculations -  [] - E_MESS;UCT - DSchool - Calculations - Specific yield [kWh/kWp] - E_N;UCT - DSchool - Calculations - Energy / Meters [kWh] - E_ZAEHLER;UCT - DSchool - Calculations -  [] - EPI;UCT - DSchool - Calculations - Installed Power  [kWp] - POWER;UCT - DSchool - Calculations - Performance ratio [%] - PR;UCT - DSchool - Calculations -  [] - SOLIDX;UCT - DSchool - Calculations - System availability [%] - VFG;UCT - DSchool - Simulation - Expected power [kW]
2023-09-11 12:10:00;2.189;523.709;50505.650;26268.436;24237.214;;;;;;;;;;;26.442
2023-09-11 12:15:00;3.795;892.817;48244.030;45537.476;2706.554;;;;;;;;;;;45.078
2023-09-11 12:20:00;3.025;710.471;52128.834;36296.666;15832.168;;;;;;;;;;;35.872
2023-09-11 12:25:00;3.832;895.140;56260.098;45980.078;10280.020;;;;;;;;;;;45.196
2023-09-11 12:30:00;3.904;913.398;61107.172;46849.432;14257.740;;;;;;;;;;;46.117
2023-09-11 12:35:00;3.926;917.172;68802.756;47108.892;21693.864;;;;;;;;;;;46.308
2023-09-11 12:40:00;3.116;737.434;81131.294;37386.598;43744.696;;;;;;;;;;;37.233
2023-09-11 12:45:00;3.953;915.894;88781.344;47434.218;41347.126;;;;;;;;;;;46.243
2023-09-11 12:50:00;4.020;934.474;81139.992;48242.170;32897.822;;;;;;;;;;;47.182
2023-09-11 12:55:00;4.014;939.232;73727.370;48163.566;25563.804;;;;;;;;;;;47.422
2023-09-11 13:00:00;3.321;785.181;79509.040;39856.548;39652.492;;;;;;;;;;;39.644
2023-09-11 13:05:00;1.500;351.029;82003.540;18000.480;64003.060;;;;;;;;;;;17.723
2023-09-11 13:10:00;1.416;323.525;78046.196;16997.212;61048.984;;;;;;;;;;;16.335
2023-09-11 13:15:00;1.608;359.445;73331.426;19292.840;54038.586;;;;;;;;;;;18.148
2023-09-11 13:20:00;1.150;260.239;84359.714;13801.064;70558.650;;;;;;;;;;;13.139
2023-09-11 13:25:00;3.329;764.553;83548.204;39951.776;43596.428;;;;;;;;;;;38.602
2023-09-11 13:30:00;4.169;973.287;80583.524;50026.734;30556.790;;;;;;;;;;;49.141
2023-09-11 13:35:00;3.857;910.819;73328.472;46288.580;27039.892;;;;;;;;;;;45.987
2023-09-11 13:40:00;3.787;896.258;82920.340;45440.072;37480.268;;;;;;;;;;;45.252
2023-09-11 13:45:00;3.778;893.289;80960.332;45336.222;35624.110;;;;;;;;;;;45.102
2023-09-11 13:50:00;3.677;888.568;72856.484;44126.808;28729.676;;;;;;;;;;;44.864
2023-09-11 13:55:00;2.986;765.884;72190.372;35830.674;36359.698;;;;;;;;;;;38.669
2023-09-11 14:00:00;2.697;661.741;83396.204;32361.056;51035.148;;;;;;;;;;;33.411
2023-09-11 14:05:00;2.229;542.173;82018.372;26747.024;55271.348;;;;;;;;;;;27.374
2023-09-11 14:10:00;3.340;804.999;75469.350;40079.538;35389.812;;;;;;;;;;;40.644
2023-09-11 14:15:00;3.384;829.113;76307.328;40605.080;35702.248;;;;;;;;;;;41.862
2023-09-11 14:20:00;3.458;861.688;84043.104;41494.440;42548.664;;;;;;;;;;;43.507
2023-09-11 14:25:00;2.697;681.549;79712.182;32369.760;47342.422;;;;;;;;;;;34.411
2023-09-11 14:30:00;1.748;439.234;70437.566;20979.862;49457.704;;;;;;;;;;;22.177
2023-09-11 14:35:00;2.262;548.502;75918.476;27149.636;48768.840;;;;;;;;;;;27.694
2023-09-11 14:40:00;2.223;536.740;83801.574;26671.534;57130.040;;;;;;;;;;;27.100
2023-09-11 14:45:00;3.225;783.185;78649.902;38696.428;39953.474;;;;;;;;;;;39.543
2023-09-11 14:50:00;3.359;814.031;74832.244;40311.936;34520.308;;;;;;;;;;;41.100
2023-09-11 14:55:00;3.001;746.538;79033.458;36006.564;43026.894;;;;;;;;;;;37.693
2023-09-11 15:00:00;3.066;774.213;79401.592;36795.922;42605.670;;;;;;;;;;;39.090
2023-09-11 15:05:00;2.899;761.042;64968.708;34792.388;30176.320;;;;;;;;;;;38.425
2023-09-11 15:10:00;2.886;721.652;67588.702;34631.164;32957.538;;;;;;;;;;;36.436
2023-09-11 15:15:00;2.995;756.290;77654.344;35941.598;41712.746;;;;;;;;;;;38.185
2023-09-11 15:20:00;2.871;748.710;74964.724;34449.146;40515.578;;;;;;;;;;;37.802
2023-09-11 15:25:00;2.709;708.428;71721.916;32504.672;39217.244;;;;;;;;;;;35.769
2023-09-11 15:30:00;2.601;669.205;79413.284;31208.582;48204.702;;;;;;;;;;;33.788
2023-09-11 15:35:00;1.996;531.569;67632.012;23946.180;43685.832;;;;;;;;;;;26.839
2023-09-11 15:40:00;2.513;643.090;64770.904;30157.200;34613.704;;;;;;;;;;;32.470
2023-09-11 15:45:00;2.497;652.426;75776.714;29962.664;45814.050;;;;;;;;;;;32.941
2023-09-11 15:50:00;1.566;424.825;69782.072;18786.724;50995.348;;;;;;;;;;;21.449
2023-09-11 15:55:00;1.456;388.942;74986.442;17471.692;57514.750;;;;;;;;;;;19.638
2023-09-11 16:00:00;2.184;584.141;74528.840;26205.140;48323.700;;;;;;;;;;;29.493
2023-09-11 16:05:00;1.146;319.209;69985.686;13750.468;56235.218;;;;;;;;;;;16.117
2023-09-11 16:10:00;1.854;517.858;76681.484;22246.736;54434.748;;;;;;;;;;;26.147
2023-09-11 16:15:00;1.188;325.762;70453.300;14253.540;56199.760;;;;;;;;;;;16.448
2023-09-11 16:20:00;1.706;493.786;70634.076;20468.974;50165.102;;;;;;;;;;;24.931
2023-09-11 16:25:00;1.795;526.938;76302.854;21535.332;54767.522;;;;;;;;;;;26.605
2023-09-11 16:30:00;1.270;390.542;68580.750;15244.662;53336.088;;;;;;;;;;;19.718
2023-09-11 16:35:00;0.919;285.623;72486.824;11031.530;61455.294;;;;;;;;;;;14.421
2023-09-11 16:40:00;1.368;443.992;76757.312;16414.744;60342.568;;;;;;;;;;;22.417
2023-09-11 16:45:00;0.889;294.543;70651.102;10670.142;59980.960;;;;;;;;;;;14.871
2023-09-11 16:50:00;1.155;391.645;77913.148;13859.126;64054.022;;;;;;;;;;;19.774
2023-09-11 16:55:00;0.946;374.160;71285.228;11348.394;59936.834;;;;;;;;;;;18.891
2023-09-11 17:00:00;0.725;311.603;70591.842;8697.310;61894.532;;;;;;;;;;;15.733
2023-09-11 17:05:00;0.780;343.790;74858.898;9365.552;65493.346;;;;;;;;;;;17.358
2023-09-11 17:10:00;0.641;314.409;65556.136;7696.668;57859.468;;;;;;;;;;;15.875
2023-09-11 17:15:00;0.379;200.226;70418.726;4551.468;65867.258;;;;;;;;;;;10.109
2023-09-11 17:20:00;0.190;60.446;68250.880;2281.474;65969.406;;;;;;;;;;;3.052
2023-09-11 17:25:00;0.221;66.129;63727.214;2655.460;61071.754;;;;;;;;;;;3.339
2023-09-11 17:30:00;0.172;55.609;71720.744;2063.850;69656.894;;;;;;;;;;;2.808
2023-09-11 17:35:00;0.124;44.236;64838.814;1487.412;63351.402;;;;;;;;;;;2.233
2023-09-11 17:40:00;0.092;35.376;66184.420;1102.480;65081.940;;;;;;;;;;;1.786
2023-09-11 17:45:00;0.106;36.995;69711.094;1271.596;68439.498;;;;;;;;;;;1.868
2023-09-11 17:50:00;0.131;42.095;60972.552;1577.262;59395.290;;;;;;;;;;;2.125
2023-09-11 17:55:00;0.129;42.068;47156.568;1543.982;45612.586;;;;;;;;;;;2.124
2023-09-11 18:00:00;0.141;44.434;48143.878;1688.626;46455.252;;;;;;;;;;;2.243
2023-09-11 18:05:00;0.147;45.098;42193.640;1766.968;40426.672;;;;;;;;;;;2.277
2023-09-11 18:10:00;0.113;37.997;43463.130;1350.228;42112.902;;;;;;;;;;;1.918
2023-09-11 18:15:00;0.044;22.574;38617.790;527.178;38090.612;;;;;;;;;;;1.140
2023-09-11 18:20:00;0.013;14.055;34821.164;155.826;34665.338;;;;;;;;;;;0.710
2023-09-11 18:25:00;0.005;10.032;43618.672;59.600;43559.072;;;;;;;;;;;0.507
2023-09-11 18:30:00;0.002;7.221;37429.896;23.306;37406.590;;;;;;;;;;;0.365
2023-09-11 18:35:00;0.000;4.948;37280.024;0.000;37280.024;;;;;;;;;;;0.250
2023-09-11 18:40:00;0.000;3.036;45147.210;0.000;45147.210;;;;;;;;;;;0.153
2023-09-11 18:45:00;0.000;1.415;38095.678;0.000;38095.678;;;;;;;;;;;0.071
2023-09-11 18:50:00;0.000;0.349;40271.578;0.000;40271.578;;;;;;;;;;;0.018
2023-09-11 18:55:00;0.000;0.016;45630.344;0.000;45630.344;;;;;;;;;;;0.001
2023-09-11 19:00:00;0.000;0.000;36407.696;0.000;36407.696;;;;;;;;;;;0.000
2023-09-11 19:05:00;0.000;0.000;33175.650;0.000;33175.650;;;;;;;;;;;0.000
2023-09-11 19:10:00;0.000;0.000;36318.638;0.000;36318.638;;;;;;;;;;;0.000
2023-09-11 19:15:00;0.000;0.000;29407.290;0.000;29407.290;;;;;;;;;;;0.000
2023-09-11 19:20:00;;;;;;;;;;;;;;;;
2023-09-11 19:25:00;0.000;0.000;35062.148;0.000;35062.148;;;;;;;;;;;0.000
2023-09-11 19:30:00;0.000;0.000;29652.582;0.000;29652.582;;;;;;;;;;;0.000
2023-09-11 19:35:00;0.000;0.000;36037.038;0.000;36037.038;;;;;;;;;;;0.000
2023-09-11 19:40:00;0.000;0.000;33181.436;0.000;33181.436;;;;;;;;;;;0.000
2023-09-11 19:45:00;0.000;0.000;28517.160;0.000;28517.160;;;;;;;;;;;0.000
2023-09-11 19:50:00;0.000;0.000;36050.008;0.000;36050.008;;;;;;;;;;;0.000
2023-09-11 19:55:00;0.000;0.000;31874.682;0.000;31874.682;;;;;;;;;;;0.000
2023-09-11 20:00:00;0.000;0.000;31928.846;0.000;31928.846;;;;;;;;;;;0.000
2023-09-11 20:05:00;0.000;0.000;37198.616;0.000;37198.616;;;;;;;;;;;0.000
2023-09-11 20:10:00;0.000;0.000;32311.110;0.000;32311.110;;;;;;;;;;;0.000
2023-09-11 20:15:00;0.000;0.000;28938.024;0.000;28938.024;;;;;;;;;;;0.000
2023-09-11 20:20:00;0.000;0.000;35030.234;0.000;35030.234;;;;;;;;;;;0.000
2023-09-11 20:25:00;0.000;0.000;36805.452;0.000;36805.452;;;;;;;;;;;0.000
2023-09-11 20:30:00;0.000;0.000;30865.960;0.000;30865.960;;;;;;;;;;;0.000
2023-09-11 20:35:00;0.000;0.000;29051.166;0.000;29051.166;;;;;;;;;;;0.000
2023-09-11 20:40:00;0.000;0.000;35690.462;0.000;35690.462;;;;;;;;;;;0.000
2023-09-11 20:45:00;0.000;0.000;38575.672;0.000;38575.672;;;;;;;;;;;0.000
2023-09-11 20:50:00;0.000;0.000;31318.774;0.000;31318.774;;;;;;;;;;;0.000
2023-09-11 20:55:00;0.000;0.000;29249.132;0.000;29249.132;;;;;;;;;;;0.000
2023-09-11 21:00:00;0.000;0.000;35714.210;0.000;35714.210;;;;;;;;;;;0.000
2023-09-11 21:05:00;0.000;0.000;38554.720;0.000;38554.720;;;;;;;;;;;0.000
2023-09-11 21:10:00;0.000;0.000;29501.230;0.000;29501.230;;;;;;;;;;;0.000
2023-09-11 21:15:00;0.000;0.000;28311.198;0.000;28311.198;;;;;;;;;;;0.000
2023-09-11 21:20:00;0.000;0.000;33792.116;0.000;33792.116;;;;;;;;;;;0.000
2023-09-11 21:25:00;0.000;0.000;36861.514;0.000;36861.514;;;;;;;;;;;0.000
2023-09-11 21:30:00;0.000;0.000;28980.050;0.000;28980.050;;;;;;;;;;;0.000
2023-09-11 21:35:00;0.000;0.000;27911.326;0.000;27911.326;;;;;;;;;;;0.000
2023-09-11 21:40:00;0.000;0.000;42828.478;0.000;42828.478;;;;;;;;;;;0.000
2023-09-11 21:45:00;0.000;0.000;49964.498;0.000;49964.498;;;;;;;;;;;0.000
2023-09-11 21:50:00;0.000;0.000;42719.446;0.000;42719.446;;;;;;;;;;;0.000
2023-09-11 21:55:00;0.000;0.000;37568.016;0.000;37568.016;;;;;;;;;;;0.000
2023-09-11 22:00:00;0.000;0.000;35814.958;0.000;35814.958;;;;;;;;;;;0.000
2023-09-11 22:05:00;0.000;0.000;34181.674;0.000;34181.674;;;;;;;;;;;0.000
2023-09-11 22:10:00;0.000;0.000;27963.730;0.000;27963.730;;;;;;;;;;;0.000
2023-09-11 22:15:00;0.000;0.000;30051.154;0.000;30051.154;;;;;;;;;;;0.000
2023-09-11 22:20:00;0.000;0.000;35779.620;0.000;35779.620;;;;;;;;;;;0.000
2023-09-11 22:25:00;0.000;0.000;34350.872;0.000;34350.872;;;;;;;;;;;0.000
2023-09-11 22:30:00;0.000;0.000;28843.448;0.000;28843.448;;;;;;;;;;;0.000
2023-09-11 22:35:00;0.000;0.000;30116.068;0.000;30116.068;;;;;;;;;;;0.000
2023-09-11 22:40:00;0.000;0.000;36677.366;0.000;36677.366;;;;;;;;;;;0.000
2023-09-11 22:45:00;0.000;0.000;31756.374;0.000;31756.374;;;;;;;;;;;0.000
2023-09-11 22:50:00;0.000;0.000;28504.890;0.000;28504.890;;;;;;;;;;;0.000
2023-09-11 22:55:00;0.000;0.000;31427.582;0.000;31427.582;;;;;;;;;;;0.000
2023-09-11 23:00:00;0.000;0.000;36307.272;0.000;36307.272;;;;;;;;;;;0.000
2023-09-11 23:05:00;0.000;0.000;31735.238;0.000;31735.238;;;;;;;;;;;0.000
2023-09-11 23:10:00;0.000;0.000;28377.070;0.000;28377.070;;;;;;;;;;;0.000
2023-09-11 23:15:00;0.000;0.000;33377.316;0.000;33377.316;;;;;;;;;;;0.000
2023-09-11 23:20:00;0.000;0.000;38316.076;0.000;38316.076;;;;;;;;;;;0.000
2023-09-11 23:25:00;0.000;0.000;31672.196;0.000;31672.196;;;;;;;;;;;0.000
2023-09-11 23:30:00;0.000;0.000;30092.778;0.000;30092.778;;;;;;;;;;;0.000
2023-09-11 23:35:00;0.000;0.000;36278.960;0.000;36278.960;;;;;;;;;;;0.000
2023-09-11 23:40:00;0.000;0.000;37238.512;0.000;37238.512;;;;;;;;;;;0.000
2023-09-11 23:45:00;0.000;0.000;28774.646;0.000;28774.646;;;;;;;;;;;0.000
2023-09-11 23:50:00;0.000;0.000;27448.600;0.000;27448.600;;;;;;;;;;;0.000
2023-09-11 23:55:00;0.000;0.000;36863.294;0.000;36863.294;;;;;;;;;;;0.000
2023-09-12 00:00:00;0.000;0.000;34743.140;0.000;34743.140;284.280;;239.172;4.026;239.172;;59.400;79.220;;100.000;0.000
2023-09-12 00:05:00;0.000;0.000;28005.718;0.000;28005.718;;;;;;;;;;;0.000
2023-09-12 00:10:00;0.000;0.000;28407.443;0.000;28407.443;;;;;;;;;;;0.000
2023-09-12 00:15:00;;;;;;;;;;;;;;;;
2023-09-12 00:20:00;;;;;;;;;;;;;;;;
2023-09-12 00:25:00;;;;;;;;;;;;;;;;
2023-09-12 00:30:00;;;;;;;;;;;;;;;;
2023-09-12 00:35:00;;;;;;;;;;;;;;;;
2023-09-12 00:40:00;;;;;;;;;;;;;;;;
2023-09-12 00:45:00;;;;;;;;;;;;;;;;
2023-09-12 00:50:00;;;;;;;;;;;;;;;;
2023-09-12 00:55:00;;;;;;;;;;;;;;;;
2023-09-12 01:00:00;;;;;;;;;;;;;;;;
2023-09-12 01:05:00;;;;;;;;;;;;;;;;
2023-09-12 01:10:00;;;;;;;;;;;;;;;;
2023-09-12 01:15:00;;;;;;;;;;;;;;;;
2023-09-12 01:20:00;;;;;;;;;;;;;;;;
2023-09-12 01:25:00;;;;;;;;;;;;;;;;
2023-09-12 01:30:00;;;;;;;;;;;;;;;;
2023-09-12 01:35:00;;;;;;;;;;;;;;;;
2023-09-12 01:40:00;;;;;;;;;;;;;;;;
2023-09-12 01:45:00;;;;;;;;;;;;;;;;
2023-09-12 01:50:00;;;;;;;;;;;;;;;;
2023-09-12 01:55:00;;;;;;;;;;;;;;;;
2023-09-12 02:00:00;;;;;;;;;;;;;;;;
2023-09-12 02:05:00;;;;;;;;;;;;;;;;
2023-09-12 02:10:00;0.000;0.000;65813.928;0.000;65813.928;;;;;;;;;;;0.000
2023-09-12 02:15:00;0.000;0.000;55163.632;0.000;55163.632;;;;;;;;;;;0.000
2023-09-12 02:20:00;0.000;0.000;59508.556;0.000;59508.556;;;;;;;;;;;0.000
2023-09-12 02:25:00;0.000;0.000;51123.738;0.000;51123.738;;;;;;;;;;;0.000
2023-09-12 02:30:00;0.000;0.000;54656.656;0.000;54656.656;;;;;;;;;;;0.000
2023-09-12 02:35:00;0.000;0.000;47663.250;0.000;47663.250;;;;;;;;;;;0.000
2023-09-12 02:40:00;0.000;0.000;47623.222;0.000;47623.222;;;;;;;;;;;0.000
2023-09-12 02:45:00;0.000;0.000;49118.424;0.000;49118.424;;;;;;;;;;;0.000
2023-09-12 02:50:00;0.000;0.000;43146.648;0.000;43146.648;;;;;;;;;;;0.000
2023-09-12 02:55:00;0.000;0.000;50524.580;0.000;50524.580;;;;;;;;;;;0.000
2023-09-12 03:00:00;0.000;0.000;45173.060;0.000;45173.060;;;;;;;;;;;0.000
2023-09-12 03:05:00;0.000;0.000;45241.394;0.000;45241.394;;;;;;;;;;;0.000
2023-09-12 03:10:00;0.000;0.000;51134.346;0.000;51134.346;;;;;;;;;;;0.000
2023-09-12 03:15:00;0.000;0.000;43344.512;0.000;43344.512;;;;;;;;;;;0.000
2023-09-12 03:20:00;0.000;0.000;46375.182;0.000;46375.182;;;;;;;;;;;0.000
2023-09-12 03:25:00;0.000;0.000;47928.276;0.000;47928.276;;;;;;;;;;;0.000
2023-09-12 03:30:00;0.000;0.000;42960.056;0.000;42960.056;;;;;;;;;;;0.000
2023-09-12 03:35:00;0.000;0.000;49200.628;0.000;49200.628;;;;;;;;;;;0.000
2023-09-12 03:40:00;0.000;0.000;45456.562;0.000;45456.562;;;;;;;;;;;0.000
2023-09-12 03:45:00;0.000;0.000;44911.510;0.000;44911.510;;;;;;;;;;;0.000
2023-09-12 03:50:00;0.000;0.000;48998.158;0.000;48998.158;;;;;;;;;;;0.000
2023-09-12 03:55:00;0.000;0.000;42187.104;0.000;42187.104;;;;;;;;;;;0.000
2023-09-12 04:00:00;0.000;0.000;48952.294;0.000;48952.294;;;;;;;;;;;0.000
2023-09-12 04:05:00;0.000;0.000;45277.632;0.000;45277.632;;;;;;;;;;;0.000
2023-09-12 04:10:00;0.000;0.000;43179.002;0.000;43179.002;;;;;;;;;;;0.000
2023-09-12 04:15:00;0.000;0.000;50381.154;0.000;50381.154;;;;;;;;;;;0.000
2023-09-12 04:20:00;0.000;0.000;42846.766;0.000;42846.766;;;;;;;;;;;0.000
2023-09-12 04:25:00;0.000;0.000;48403.154;0.000;48403.154;;;;;;;;;;;0.000
2023-09-12 04:30:00;0.000;0.000;46208.290;0.000;46208.290;;;;;;;;;;;0.000
2023-09-12 04:35:00;0.000;0.000;42855.868;0.000;42855.868;;;;;;;;;;;0.000
2023-09-12 04:40:00;0.000;0.000;50883.762;0.000;50883.762;;;;;;;;;;;0.000
2023-09-12 04:45:00;0.000;0.000;44255.280;0.000;44255.280;;;;;;;;;;;0.000
2023-09-12 04:50:00;0.000;0.000;45735.710;0.000;45735.710;;;;;;;;;;;0.000
2023-09-12 04:55:00;0.000;0.000;48697.626;0.000;48697.626;;;;;;;;;;;0.000
2023-09-12 05:00:00;0.000;0.000;43339.632;0.000;43339.632;;;;;;;;;;;0.000
2023-09-12 05:05:00;0.000;0.000;48967.484;0.000;48967.484;;;;;;;;;;;0.000
2023-09-12 05:10:00;0.000;0.000;45464.028;0.000;45464.028;;;;;;;;;;;0.000
2023-09-12 05:15:00;0.000;0.000;43392.214;0.000;43392.214;;;;;;;;;;;0.000
2023-09-12 05:20:00;0.000;0.000;50839.686;0.000;50839.686;;;;;;;;;;;0.000
2023-09-12 05:25:00;0.000;0.000;42815.210;0.000;42815.210;;;;;;;;;;;0.000
2023-09-12 05:30:00;0.000;0.000;44856.734;0.000;44856.734;;;;;;;;;;;0.000
2023-09-12 05:35:00;0.000;0.000;49522.520;0.000;49522.520;;;;;;;;;;;0.000
2023-09-12 05:40:00;0.000;0.000;42505.000;0.000;42505.000;;;;;;;;;;;0.000
2023-09-12 05:45:00;0.000;0.000;47481.280;0.000;47481.280;;;;;;;;;;;0.000
2023-09-12 05:50:00;0.000;0.000;45852.040;0.000;45852.040;;;;;;;;;;;0.000
2023-09-12 05:55:00;0.000;0.000;42138.960;0.000;42138.960;;;;;;;;;;;0.000
2023-09-12 06:00:00;0.000;0.000;50031.880;0.000;50031.880;;;;;;;;;;;0.000
2023-09-12 06:05:00;0.000;0.000;42623.744;0.000;42623.744;;;;;;;;;;;0.000
2023-09-12 06:10:00;0.000;0.000;44744.810;0.000;44744.810;;;;;;;;;;;0.000
2023-09-12 06:15:00;0.000;0.000;49667.148;0.000;49667.148;;;;;;;;;;;0.000
2023-09-12 06:20:00;0.000;0.000;42653.448;0.000;42653.448;;;;;;;;;;;0.000
2023-09-12 06:25:00;0.000;0.000;46684.656;0.000;46684.656;;;;;;;;;;;0.000
2023-09-12 06:30:00;0.000;0.000;53028.196;0.000;53028.196;;;;;;;;;;;0.000
2023-09-12 06:35:00;0.000;0.051;48657.660;0.000;48657.660;;;;;;;;;;;0.003
2023-09-12 06:40:00;0.000;0.741;56130.718;0.000;56130.718;;;;;;;;;;;0.037
2023-09-12 06:45:00;0.000;1.870;53702.834;0.000;53702.834;;;;;;;;;;;0.094
2023-09-12 06:50:00;0.000;3.485;51183.430;0.000;51183.430;;;;;;;;;;;0.176
2023-09-12 06:55:00;0.000;5.718;55383.988;0.000;55383.988;;;;;;;;;;;0.289
2023-09-12 07:00:00;0.003;9.246;48375.366;41.138;48334.228;;;;;;;;;;;0.467
2023-09-12 07:05:00;0.010;13.140;46207.246;122.164;46085.082;;;;;;;;;;;0.663
2023-09-12 07:10:00;0.019;17.307;56540.844;230.466;56310.378;;;;;;;;;;;0.874
2023-09-12 07:15:00;0.034;22.100;51021.430;412.370;50609.060;;;;;;;;;;;1.116
2023-09-12 07:20:00;0.034;23.626;51358.994;407.670;50951.324;;;;;;;;;;;1.193
2023-09-12 07:25:00;0.053;47.270;55700.960;641.914;55059.046;;;;;;;;;;;2.387
2023-09-12 07:30:00;0.082;73.090;50822.178;986.500;49835.678;;;;;;;;;;;3.690
2023-09-12 07:35:00;0.098;84.419;51084.466;1179.814;49904.652;;;;;;;;;;;4.262
2023-09-12 07:40:00;0.124;102.756;56276.756;1491.188;54785.568;;;;;;;;;;;5.188
2023-09-12 07:45:00;0.134;114.408;50678.730;1609.098;49069.632;;;;;;;;;;;5.776
2023-09-12 07:50:00;0.155;126.572;83493.320;1854.770;81638.550;;;;;;;;;;;6.391
2023-09-12 07:55:00;0.200;137.914;83889.484;2397.218;81492.266;;;;;;;;;;;6.963
2023-09-12 08:00:00;0.257;151.032;73731.838;3088.284;70643.554;;;;;;;;;;;7.626
2023-09-12 08:05:00;0.302;165.271;65177.562;3621.078;61556.484;;;;;;;;;;;8.345
2023-09-12 08:10:00;0.343;181.547;75563.384;4119.346;71444.038;;;;;;;;;;;9.166
2023-09-12 08:15:00;0.433;201.546;71899.240;5199.438;66699.802;;;;;;;;;;;10.176
2023-09-12 08:20:00;0.521;222.297;73580.300;6246.148;67334.152;;;;;;;;;;;11.224
2023-09-12 08:25:00;0.598;241.046;83861.154;7172.074;76689.080;;;;;;;;;;;12.170
2023-09-12 08:30:00;0.806;268.874;79975.434;9677.168;70298.266;;;;;;;;;;;13.575
2023-09-12 08:35:00;0.987;295.344;84205.818;11849.044;72356.774;;;;;;;;;;;14.912
2023-09-12 08:40:00;1.040;309.367;77220.328;12479.122;64741.206;;;;;;;;;;;15.620
2023-09-12 08:45:00;0.861;258.770;64260.718;10327.958;53932.760;;;;;;;;;;;13.065
2023-09-12 08:50:00;0.896;273.626;68848.236;10748.892;58099.344;;;;;;;;;;;13.815
2023-09-12 08:55:00;1.136;334.650;108710.886;13632.354;95078.532;;;;;;;;;;;16.896
2023-09-12 09:00:00;1.365;376.633;89951.088;16380.940;73570.148;;;;;;;;;;;19.016
2023-09-12 09:05:00;1.440;394.901;63946.176;17284.648;46661.528;;;;;;;;;;;19.939
2023-09-12 09:10:00;1.510;413.707;101360.398;18119.832;83240.566;;;;;;;;;;;20.888
2023-09-12 09:15:00;1.586;433.585;109125.562;19031.392;90094.170;;;;;;;;;;;21.892
2023-09-12 09:20:00;1.659;452.780;84893.068;19905.432;64987.636;;;;;;;;;;;22.861
2023-09-12 09:25:00;1.729;472.352;86463.800;20751.478;65712.322;;;;;;;;;;;23.849
2023-09-12 09:30:00;1.742;474.705;83424.854;20898.140;62526.714;;;;;;;;;;;23.968
2023-09-12 09:35:00;1.905;518.614;55685.000;22864.718;32820.282;;;;;;;;;;;26.185
2023-09-12 09:40:00;1.957;531.551;74745.842;23486.360;51259.482;;;;;;;;;;;26.838
2023-09-12 09:45:00;1.908;519.466;117845.446;22893.384;94952.062;;;;;;;;;;;26.228
2023-09-12 09:50:00;2.077;564.737;107104.860;24923.504;82181.356;;;;;;;;;;;28.514
2023-09-12 09:55:00;2.121;578.703;84287.370;25450.064;58837.306;;;;;;;;;;;29.219
2023-09-12 10:00:00;2.180;595.318;115581.192;26160.684;89420.508;;;;;;;;;;;30.058
2023-09-12 10:05:00;2.260;609.618;114021.030;27116.420;86904.610;;;;;;;;;;;30.780
2023-09-12 10:10:00;2.428;622.026;110546.452;29132.704;81413.748;;;;;;;;;;;31.406
2023-09-12 10:15:00;2.570;637.533;109517.626;30839.876;78677.750;;;;;;;;;;;32.189
2023-09-12 10:20:00;2.713;656.680;107253.918;32556.630;74697.288;;;;;;;;;;;33.156
2023-09-12 10:25:00;2.741;651.484;104424.164;32897.644;71526.520;;;;;;;;;;;32.893
2023-09-12 10:30:00;2.918;681.461;103333.272;35021.652;68311.620;;;;;;;;;;;34.407
2023-09-12 10:35:00;2.945;685.850;105654.562;35344.154;70310.408;;;;;;;;;;;34.629
2023-09-12 10:40:00;3.038;708.842;100188.858;36455.994;63732.864;;;;;;;;;;;35.789
2023-09-12 10:45:00;3.103;724.647;98965.288;37233.608;61731.680;;;;;;;;;;;36.587
2023-09-12 10:50:00;3.150;736.176;103597.662;37801.658;65796.004;;;;;;;;;;;37.170
2023-09-12 10:55:00;3.210;749.863;90475.848;38522.414;51953.434;;;;;;;;;;;37.861
2023-09-12 11:00:00;3.249;761.368;102580.214;38983.754;63596.460;;;;;;;;;;;38.441
2023-09-12 11:05:00;3.243;761.531;95502.504;38921.326;56581.178;;;;;;;;;;;38.450
2023-09-12 11:10:00;3.283;769.674;100060.072;39390.616;60669.456;;;;;;;;;;;38.861
2023-09-12 11:15:00;3.374;789.594;100478.370;40489.110;59989.260;;;;;;;;;;;39.867
2023-09-12 11:20:00;3.407;799.713;90293.846;40885.412;49408.434;;;;;;;;;;;40.378
2023-09-12 11:25:00;3.423;805.593;89689.446;41078.174;48611.272;;;;;;;;;;;40.674
2023-09-12 11:30:00;3.441;814.308;88588.884;41296.832;47292.052;;;;;;;;;;;41.114
2023-09-12 11:35:00;3.492;828.211;100223.402;41906.308;58317.094;;;;;;;;;;;41.816
