Timestamp;UCT - DSchool - Basics - UCT - DSchool Load Power [W] - P_LOAD;UCT - DSchool - Basics - UCT - DSchool Solar [W] - P_SOLAR;UCT - DSchool - Basics - UCT - DSchool Incomer Power [W] - P_INCOMER
2023-07-01 09:40:00;46885.390;4324.022;42561.368
2023-07-01 09:45:00;47922.440;6465.558;41456.882
2023-07-01 09:50:00;46548.186;5493.594;41054.592
2023-07-01 09:55:00;47227.836;9317.948;37909.888
2023-07-01 10:00:00;41807.586;10105.196;31702.390
2023-07-01 10:05:00;46837.998;10748.002;36089.996
2023-07-01 10:10:00;46656.906;11433.100;35223.806
2023-07-01 10:15:00;46762.432;12241.858;34520.574
2023-07-01 10:20:00;47815.946;12968.804;34847.142
2023-07-01 10:25:00;46914.600;13615.106;33299.494
2023-07-01 10:30:00;47121.360;14668.480;32452.880
2023-07-01 10:35:00;48300.742;16458.514;31842.228
2023-07-01 10:40:00;49905.172;17967.578;31937.594
2023-07-01 10:45:00;45062.372;18889.822;26172.550
2023-07-01 10:50:00;46588.398;19434.462;27153.936
2023-07-01 10:55:00;45381.298;19969.516;25411.782
2023-07-01 11:00:00;45958.960;20486.866;25472.094
2023-07-01 11:05:00;45999.234;20989.546;25009.688
2023-07-01 11:10:00;46261.614;21511.238;24750.376
2023-07-01 11:15:00;41517.846;22150.698;19367.148
2023-07-01 11:20:00;42685.082;22493.518;20191.564
2023-07-01 11:25:00;42469.118;22935.508;19533.610
2023-07-01 11:30:00;42892.232;23257.766;19634.466
2023-07-01 11:35:00;43637.682;23656.466;19981.216
2023-07-01 11:40:00;40691.502;23970.274;16721.228
2023-07-01 11:45:00;41818.842;24307.398;17511.444
2023-07-01 11:50:00;41407.086;24674.564;16732.522
2023-07-01 11:55:00;42445.282;24927.768;17517.514
2023-07-01 12:00:00;44074.270;25186.936;18887.334
2023-07-01 12:05:00;40322.858;25339.122;14983.736
2023-07-01 12:10:00;42176.640;25580.022;16596.618
2023-07-01 12:15:00;42834.704;25722.546;17112.158
2023-07-01 12:20:00;43619.976;25726.088;17893.888
2023-07-01 12:25:00;42917.780;25916.470;17001.310
2023-07-01 12:30:00;38937.766;25978.722;12959.044
2023-07-01 12:35:00;42021.906;25797.904;16224.002
2023-07-01 12:40:00;42317.356;25851.370;16465.986
2023-07-01 12:45:00;43016.142;25951.128;17065.014
2023-07-01 12:50:00;39701.628;25977.194;13724.434
2023-07-01 12:55:00;42469.052;25910.394;16558.658
2023-07-01 13:00:00;41928.226;25939.568;15988.658
2023-07-01 13:05:00;44159.092;27418.888;16740.204
2023-07-01 13:10:00;39411.496;27863.882;11547.614
2023-07-01 13:15:00;42272.368;27751.628;14520.740
2023-07-01 13:20:00;42347.266;27326.918;15020.348
2023-07-01 13:25:00;43511.742;27858.828;15652.914
2023-07-01 13:30:00;40232.806;27837.274;12395.532
2023-07-01 13:35:00;42902.646;27481.452;15421.194
2023-07-01 13:40:00;42722.620;27418.210;15304.410
2023-07-01 13:45:00;44124.726;27706.806;16417.920
2023-07-01 13:50:00;41365.898;27767.004;13598.894
2023-07-01 13:55:00;42832.986;27450.536;15382.450
2023-07-01 14:00:00;42492.328;27080.118;15412.210
2023-07-01 14:05:00;43916.574;27371.344;16545.230
2023-07-01 14:10:00;41448.784;26900.442;14548.342
2023-07-01 14:15:00;39167.628;26579.752;12587.876
2023-07-01 14:20:00;41846.428;26018.810;15827.618
2023-07-01 14:25:00;43584.226;25416.746;18167.480
2023-07-01 14:30:00;44319.430;24883.252;19436.178
2023-07-01 14:35:00;43754.190;24433.286;19320.904
2023-07-01 14:40:00;39016.328;23576.852;15439.476
2023-07-01 14:45:00;42494.128;22874.848;19619.280
2023-07-01 14:50:00;42408.724;22310.536;20098.188
2023-07-01 14:55:00;43667.214;21257.026;22410.188
2023-07-01 15:00:00;39383.772;20659.506;18724.266
2023-07-01 15:05:00;42648.668;19549.648;23099.020
2023-07-01 15:10:00;44528.028;18544.426;25983.602
2023-07-01 15:15:00;45686.706;17893.884;27792.822
2023-07-01 15:20:00;39851.350;17404.706;22446.644
2023-07-01 15:25:00;42411.096;15654.546;26756.550
2023-07-01 15:30:00;43675.586;15219.590;28455.996
2023-07-01 15:35:00;46187.974;14143.088;32044.886
2023-07-01 15:40:00;39383.752;13403.710;25980.042
2023-07-01 15:45:00;41642.462;12271.180;29371.282
2023-07-01 15:50:00;44799.918;10856.208;33943.710
2023-07-01 15:55:00;38401.020;9876.512;28524.508
2023-07-01 16:00:00;37880.790;9333.446;28547.344
2023-07-01 16:05:00;38214.934;8091.684;30123.250
2023-07-01 16:10:00;41963.930;6764.678;35199.252
2023-07-01 16:15:00;36013.152;5674.400;30338.752
2023-07-01 16:20:00;38649.024;4571.838;34077.186
2023-07-01 16:25:00;40854.708;4075.952;36778.756
2023-07-01 16:30:00;39179.962;3532.496;35647.466
2023-07-01 16:35:00;39539.334;2915.920;36623.414
2023-07-01 16:40:00;40401.304;2846.196;37555.108
2023-07-01 16:45:00;38850.114;1718.868;37131.246
2023-07-01 16:50:00;40785.036;687.990;40097.046
2023-07-01 16:55:00;39609.918;647.112;38962.806
2023-07-01 17:00:00;39480.684;564.868;38915.816
2023-07-01 17:05:00;39358.498;511.420;38847.078
2023-07-01 17:10:00;39483.592;437.028;39046.564
2023-07-01 17:15:00;41335.324;307.628;41027.696
2023-07-01 17:20:00;39679.690;85.574;39594.116
2023-07-01 17:25:00;40350.706;3.956;40346.750
2023-07-01 17:30:00;40891.832;47.334;40844.498
2023-07-01 17:35:00;36892.034;54.788;36837.246
2023-07-01 17:40:00;39058.436;14.718;39043.718
2023-07-01 17:45:00;42024.390;0.000;42024.390
2023-07-01 17:50:00;41313.792;0.000;41313.792
2023-07-01 17:55:00;40169.280;0.000;40169.280
2023-07-01 18:00:00;43165.168;0.000;43165.168
2023-07-01 18:05:00;46005.186;0.000;46005.186
2023-07-01 18:10:00;40231.726;0.000;40231.726
2023-07-01 18:15:00;41495.748;0.000;41495.748
2023-07-01 18:20:00;45745.432;0.000;45745.432
2023-07-01 18:25:00;42807.370;0.000;42807.370
2023-07-01 18:30:00;42690.926;0.000;42690.926
2023-07-01 18:35:00;42679.794;0.000;42679.794
2023-07-01 18:40:00;41297.370;0.000;41297.370
2023-07-01 18:45:00;43498.796;0.000;43498.796
2023-07-01 18:50:00;44376.518;0.000;44376.518
2023-07-01 18:55:00;42556.988;0.000;42556.988
2023-07-01 19:00:00;45449.112;0.000;45449.112
2023-07-01 19:05:00;45541.146;0.000;45541.146
2023-07-01 19:10:00;43776.380;0.000;43776.380
2023-07-01 19:15:00;46672.946;0.000;46672.946
2023-07-01 19:20:00;46160.436;0.000;46160.436
2023-07-01 19:25:00;44436.446;0.000;44436.446
2023-07-01 19:30:00;45793.354;0.000;45793.354
2023-07-01 19:35:00;42282.396;0.000;42282.396
2023-07-01 19:40:00;43559.588;0.000;43559.588
2023-07-01 19:45:00;44043.342;0.000;44043.342
2023-07-01 19:50:00;43405.154;0.000;43405.154
2023-07-01 19:55:00;47373.326;0.000;47373.326
2023-07-01 20:00:00;48068.484;0.000;48068.484
2023-07-01 20:05:00;45908.036;0.000;45908.036
2023-07-01 20:10:00;51286.302;0.000;51286.302
2023-07-01 20:15:00;44321.620;0.000;44321.620
2023-07-01 20:20:00;48144.952;0.000;48144.952
2023-07-01 20:25:00;49220.664;0.000;49220.664
2023-07-01 20:30:00;45106.298;0.000;45106.298
2023-07-01 20:35:00;49219.670;0.000;49219.670
2023-07-01 20:40:00;49637.578;0.000;49637.578
2023-07-01 20:45:00;44252.946;0.000;44252.946
2023-07-01 20:50:00;49634.028;0.000;49634.028
2023-07-01 20:55:00;45677.716;0.000;45677.716
2023-07-01 21:00:00;49590.458;0.000;49590.458
2023-07-01 21:05:00;47164.254;0.000;47164.254
2023-07-01 21:10:00;47861.364;0.000;47861.364
2023-07-01 21:15:00;49996.482;0.000;49996.482
2023-07-01 21:20:00;44492.192;0.000;44492.192
2023-07-01 21:25:00;50144.642;0.000;50144.642
2023-07-01 21:30:00;49726.866;0.000;49726.866
2023-07-01 21:35:00;43307.688;0.000;43307.688
2023-07-01 21:40:00;51508.886;0.000;51508.886
2023-07-01 21:45:00;49931.712;0.000;49931.712
2023-07-01 21:50:00;44236.088;0.000;44236.088
2023-07-01 21:55:00;49981.276;0.000;49981.276
2023-07-01 22:00:00;46336.420;0.000;46336.420
2023-07-01 22:05:00;49119.436;0.000;49119.436
2023-07-01 22:10:00;47296.808;0.000;47296.808
2023-07-01 22:15:00;45642.138;0.000;45642.138
2023-07-01 22:20:00;49932.540;0.000;49932.540
2023-07-01 22:25:00;48845.526;0.000;48845.526
2023-07-01 22:30:00;43957.778;0.000;43957.778
2023-07-01 22:35:00;49570.774;0.000;49570.774
2023-07-01 22:40:00;48535.132;0.000;48535.132
2023-07-01 22:45:00;41438.366;0.000;41438.366
2023-07-01 22:50:00;47588.012;0.000;47588.012
2023-07-01 22:55:00;48798.116;0.000;48798.116
2023-07-01 23:00:00;43682.826;0.000;43682.826
2023-07-01 23:05:00;47623.826;0.000;47623.826
2023-07-01 23:10:00;49513.928;0.000;49513.928
2023-07-01 23:15:00;44599.432;0.000;44599.432
2023-07-01 23:20:00;46891.182;0.000;46891.182
2023-07-01 23:25:00;48406.522;0.000;48406.522
2023-07-01 23:30:00;50659.916;0.000;50659.916
2023-07-01 23:35:00;44018.908;0.000;44018.908
2023-07-01 23:40:00;49558.780;0.000;49558.780
2023-07-01 23:45:00;49640.348;0.000;49640.348
2023-07-01 23:50:00;45031.890;0.000;45031.890
2023-07-01 23:55:00;46334.100;0.000;46334.100
2023-07-02 00:00:00;48418.412;0.000;48418.412
2023-07-02 00:05:00;47702.730;0.000;47702.730
2023-07-02 00:10:00;44406.834;0.000;44406.834
2023-07-02 00:15:00;49340.186;0.000;49340.186
2023-07-02 00:20:00;49188.294;0.000;49188.294
2023-07-02 00:25:00;43507.378;0.000;43507.378
2023-07-02 00:30:00;47510.864;0.000;47510.864
2023-07-02 00:35:00;48423.132;0.000;48423.132
2023-07-02 00:40:00;48921.510;0.000;48921.510
2023-07-02 00:45:00;43025.482;0.000;43025.482
2023-07-02 00:50:00;49179.978;0.000;49179.978
2023-07-02 00:55:00;48463.600;0.000;48463.600
2023-07-02 01:00:00;49216.866;0.000;49216.866
2023-07-02 01:05:00;42067.654;0.000;42067.654
2023-07-02 01:10:00;48082.738;0.000;48082.738
2023-07-02 01:15:00;48583.532;0.000;48583.532
2023-07-02 01:20:00;47329.074;0.000;47329.074
2023-07-02 01:25:00;44683.404;0.000;44683.404
2023-07-02 01:30:00;48471.344;0.000;48471.344
2023-07-02 01:35:00;48831.034;0.000;48831.034
2023-07-02 01:40:00;42816.184;0.000;42816.184
2023-07-02 01:45:00;49494.184;0.000;49494.184
2023-07-02 01:50:00;49494.596;0.000;49494.596
2023-07-02 01:55:00;48464.068;0.000;48464.068
2023-07-02 02:00:00;45187.052;0.000;45187.052
2023-07-02 02:05:00;50210.390;0.000;50210.390
2023-07-02 02:10:00;49197.306;0.000;49197.306
2023-07-02 02:15:00;43988.010;0.000;43988.010
2023-07-02 02:20:00;49515.456;0.000;49515.456
2023-07-02 02:25:00;49632.820;0.000;49632.820
2023-07-02 02:30:00;45030.940;0.000;45030.940
2023-07-02 02:35:00;47847.696;0.000;47847.696
2023-07-02 02:40:00;49765.420;0.000;49765.420
2023-07-02 02:45:00;47821.128;0.000;47821.128
2023-07-02 02:50:00;43536.794;0.000;43536.794
2023-07-02 02:55:00;51015.500;0.000;51015.500
2023-07-02 03:00:00;49526.024;0.000;49526.024
2023-07-02 03:05:00;43593.392;0.000;43593.392
2023-07-02 03:10:00;47331.966;0.000;47331.966
2023-07-02 03:15:00;49193.154;0.000;49193.154
2023-07-02 03:20:00;52046.046;0.000;52046.046
2023-07-02 03:25:00;43965.728;0.000;43965.728
2023-07-02 03:30:00;47360.564;0.000;47360.564
2023-07-02 03:35:00;48811.872;0.000;48811.872
2023-07-02 03:40:00;48508.678;0.000;48508.678
2023-07-02 03:45:00;42272.162;0.000;42272.162
2023-07-02 03:50:00;48137.170;0.000;48137.170
2023-07-02 03:55:00;48704.854;0.000;48704.854
2023-07-02 04:00:00;44114.880;0.000;44114.880
2023-07-02 04:05:00;46856.238;0.000;46856.238
2023-07-02 04:10:00;49126.784;0.000;49126.784
2023-07-02 04:15:00;48685.100;0.000;48685.100
2023-07-02 04:20:00;43054.246;0.000;43054.246
2023-07-02 04:25:00;49517.864;0.000;49517.864
2023-07-02 04:30:00;49257.496;0.000;49257.496
2023-07-02 04:35:00;49844.028;0.000;49844.028
2023-07-02 04:40:00;44562.844;0.000;44562.844
2023-07-02 04:45:00;50275.980;0.000;50275.980
2023-07-02 04:50:00;50539.826;0.000;50539.826
2023-07-02 04:55:00;47478.044;0.000;47478.044
2023-07-02 05:00:00;46229.990;0.000;46229.990
2023-07-02 05:05:00;49903.192;0.000;49903.192
2023-07-02 05:10:00;49616.056;0.000;49616.056
2023-07-02 05:15:00;46492.856;0.000;46492.856
2023-07-02 05:20:00;45646.480;0.000;45646.480
2023-07-02 05:25:00;49582.948;0.000;49582.948
2023-07-02 05:30:00;49721.238;0.000;49721.238
2023-07-02 05:35:00;49448.278;0.000;49448.278
2023-07-02 05:40:00;43536.958;0.000;43536.958
2023-07-02 05:45:00;49558.016;0.000;49558.016
2023-07-02 05:50:00;49497.932;0.000;49497.932
2023-07-02 05:55:00;49369.472;0.000;49369.472
2023-07-02 06:00:00;43502.978;0.000;43502.978
2023-07-02 06:05:00;49932.036;0.000;49932.036
2023-07-02 06:10:00;49147.396;0.000;49147.396
2023-07-02 06:15:00;47943.592;0.000;47943.592
2023-07-02 06:20:00;44088.914;0.000;44088.914
2023-07-02 06:25:00;49071.026;0.000;49071.026
2023-07-02 06:30:00;48631.118;0.000;48631.118
2023-07-02 06:35:00;47815.862;0.000;47815.862
2023-07-02 06:40:00;43244.908;0.000;43244.908
2023-07-02 06:45:00;48738.832;0.000;48738.832
2023-07-02 06:50:00;47600.136;0.000;47600.136
2023-07-02 06:55:00;44199.554;0.000;44199.554
2023-07-02 07:00:00;47465.796;0.000;47465.796
2023-07-02 07:05:00;47925.824;0.000;47925.824
2023-07-02 07:10:00;47360.856;0.000;47360.856
2023-07-02 07:15:00;44645.712;0.000;44645.712
2023-07-02 07:20:00;43584.134;0.000;43584.134
2023-07-02 07:25:00;47693.110;0.000;47693.110
2023-07-02 07:30:00;46719.862;0.000;46719.862
2023-07-02 07:35:00;56879.536;0.000;56879.536
2023-07-02 07:40:00;55850.408;0.000;55850.408
2023-07-02 07:45:00;62009.304;0.000;62009.304
2023-07-02 07:50:00;55654.184;0.000;55654.184
2023-07-02 07:55:00;44209.532;0.000;44209.532
2023-07-02 08:00:00;45779.348;19.414;45759.934
2023-07-02 08:05:00;47622.394;49.474;47572.920
2023-07-02 08:10:00;45309.838;106.356;45203.482
2023-07-02 08:15:00;44405.744;196.606;44209.138
2023-07-02 08:20:00;47344.102;354.424;46989.678
2023-07-02 08:25:00;47542.644;464.972;47077.672
2023-07-02 08:30:00;44864.180;427.356;44436.824
2023-07-02 08:35:00;42226.258;740.664;41485.594
2023-07-02 08:40:00;47625.722;899.084;46726.638
2023-07-02 08:45:00;46952.960;1085.244;45867.716
2023-07-02 08:50:00;47241.848;1264.484;45977.364
2023-07-02 08:55:00;40875.400;1580.344;39295.056
2023-07-02 09:00:00;47284.100;1720.924;45563.176
2023-07-02 09:05:00;47185.768;1782.252;45403.516
2023-07-02 09:10:00;44174.212;2254.322;41919.890
2023-07-02 09:15:00;43801.482;2878.230;40923.252
2023-07-02 09:20:00;47190.014;3433.052;43756.962
2023-07-02 09:25:00;46744.498;4070.036;42674.462
2023-07-02 09:30:00;40618.110;4559.952;36058.158
2023-07-02 09:35:00;45690.004;5812.106;39877.898
2023-07-02 09:40:00;47754.680;6896.846;40857.834
2023-07-02 09:45:00;42458.798;7678.278;34780.520
2023-07-02 09:50:00;43411.264;8466.884;34944.380
2023-07-02 09:55:00;44011.246;9324.226;34687.020
2023-07-02 10:00:00;43102.768;10077.842;33024.926
2023-07-02 10:05:00;41147.968;10807.968;30340.000
2023-07-02 10:10:00;42356.072;11526.370;30829.702
2023-07-02 10:15:00;40281.880;12245.612;28036.268
2023-07-02 10:20:00;39724.592;12805.800;26918.792
2023-07-02 10:25:00;41610.772;13392.122;28218.650
2023-07-02 10:30:00;43528.626;14685.480;28843.146
2023-07-02 10:35:00;37709.602;16514.780;21194.822
2023-07-02 10:40:00;41894.758;18122.354;23772.404
2023-07-02 10:45:00;41932.464;19007.024;22925.440
2023-07-02 10:50:00;36193.282;19600.714;16592.568
2023-07-02 10:55:00;41296.088;20078.682;21217.406
2023-07-02 11:00:00;41635.690;20546.358;21089.332
2023-07-02 11:05:00;36872.344;21008.958;15863.386
2023-07-02 11:10:00;41159.336;21496.208;19663.128
2023-07-02 11:15:00;42551.202;21953.012;20598.190
2023-07-02 11:20:00;37387.976;22386.746;15001.230
2023-07-02 11:25:00;41716.768;22757.372;18959.396
2023-07-02 11:30:00;43299.072;23143.246;20155.826
2023-07-02 11:35:00;38701.438;23456.922;15244.516
2023-07-02 11:40:00;43366.478;23755.102;19611.376
2023-07-02 11:45:00;44128.852;24055.940;20072.912
2023-07-02 11:50:00;37820.506;24372.994;13447.512
2023-07-02 11:55:00;42891.092;24686.582;18204.510
2023-07-02 12:00:00;42775.740;24913.224;17862.516
2023-07-02 12:05:00;38571.178;25078.522;13492.656
2023-07-02 12:10:00;37923.886;25265.858;12658.028
2023-07-02 12:15:00;38447.454;25342.820;13104.634
2023-07-02 12:20:00;41503.090;25436.442;16066.648
2023-07-02 12:25:00;43223.776;25634.802;17588.974
2023-07-02 12:30:00;42073.832;25721.192;16352.640
2023-07-02 12:35:00;37820.784;25631.006;12189.778
2023-07-02 12:40:00;41752.216;25568.800;16183.416
2023-07-02 12:45:00;35803.530;25640.906;10162.624
2023-07-02 12:50:00;42352.350;25798.632;16553.718
2023-07-02 12:55:00;43150.638;25836.694;17313.944
2023-07-02 13:00:00;43597.680;25699.366;17898.314
2023-07-02 13:05:00;38151.028;25831.554;12319.474
2023-07-02 13:10:00;42427.254;26420.284;16006.970
2023-07-02 13:15:00;39363.390;26730.072;12633.318
2023-07-02 13:20:00;43333.990;26852.794;16481.196
2023-07-02 13:25:00;40342.718;27529.952;12812.766
2023-07-02 13:30:00;38053.502;27549.588;10503.914
2023-07-02 13:35:00;41474.460;27098.560;14375.900
2023-07-02 13:40:00;39509.482;27312.048;12197.434
2023-07-02 13:45:00;41032.984;27600.790;13432.194
2023-07-02 13:50:00;41841.822;27573.016;14268.806
2023-07-02 13:55:00;38754.736;27093.954;11660.782
2023-07-02 14:00:00;42518.550;27041.904;15476.646
2023-07-02 14:05:00;40791.546;27245.812;13545.734
2023-07-02 14:10:00;39233.262;26719.046;12514.216
2023-07-02 14:15:00;42495.926;26343.564;16152.362
2023-07-02 14:20:00;37443.640;25673.654;11769.986
2023-07-02 14:25:00;41585.318;25286.656;16298.662
2023-07-02 14:30:00;41796.920;24707.444;17089.476
2023-07-02 14:35:00;40076.888;24382.400;15694.488
2023-07-02 14:40:00;42277.490;23558.406;18719.084
2023-07-02 14:45:00;36738.728;22733.946;14004.782
2023-07-02 14:50:00;42306.138;22247.000;20059.138
2023-07-02 14:55:00;40830.394;21277.488;19552.906
2023-07-02 15:00:00;40073.976;20619.784;19454.192
2023-07-02 15:05:00;42408.966;19498.768;22910.198
2023-07-02 15:10:00;37439.570;18409.252;19030.318
2023-07-02 15:15:00;43152.808;18091.856;25060.952
2023-07-02 15:20:00;39028.818;17456.436;21572.382
2023-07-02 15:25:00;41191.116;15642.644;25548.472
2023-07-02 15:30:00;42500.340;15153.590;27346.750
2023-07-02 15:35:00;36809.160;14185.352;22623.808
2023-07-02 15:40:00;41729.872;13436.400;28293.472
2023-07-02 15:45:00;38847.802;12355.146;26492.656
2023-07-02 15:50:00;42576.534;10994.294;31582.240
2023-07-02 15:55:00;38870.004;10052.650;28817.354
2023-07-02 16:00:00;36289.812;9341.958;26947.854
2023-07-02 16:05:00;38509.870;8025.084;30484.786
2023-07-02 16:10:00;33912.714;6936.706;26976.008
2023-07-02 16:15:00;38695.950;5734.118;32961.832
2023-07-02 16:20:00;34263.986;4613.026;29650.960
2023-07-02 16:25:00;39923.882;4159.542;35764.340
2023-07-02 16:30:00;34925.048;3708.018;31217.030
2023-07-02 16:35:00;37968.072;3196.738;34771.334
2023-07-02 16:40:00;37054.392;3041.258;34013.134
2023-07-02 16:45:00;35205.846;1843.894;33361.952
2023-07-02 16:50:00;38455.650;758.944;37696.706
2023-07-02 16:55:00;35327.832;744.622;34583.210
2023-07-02 17:00:00;39800.550;648.430;39152.120
2023-07-02 17:05:00;35309.440;546.478;34762.962
2023-07-02 17:10:00;39632.402;493.814;39138.588
2023-07-02 17:15:00;36066.294;401.390;35664.904
2023-07-02 17:20:00;39734.594;203.034;39531.560
2023-07-02 17:25:00;34519.202;147.634;34371.568
2023-07-02 17:30:00;42598.504;2.842;42595.662
2023-07-02 17:35:00;41582.404;0.000;41582.404
2023-07-02 17:40:00;38812.952;51.052;38761.900
2023-07-02 17:45:00;36399.242;11.136;36388.106
